date,year,month,aqi,pm25,pm10,no2,so2,co,o3,season,source
2019-05-06,2019,5,191.510,90.481,116.789,10.951,6.282,367.899,84.320,Pre-monsoon,monthly_avg
2019-05-07,2019,5,191.510,97.770,125.471,9.140,5.371,348.104,90.957,Pre-monsoon,monthly_avg
2019-05-08,2019,5,191.510,67.861,87.964,8.190,5.050,309.840,87.553,Pre-monsoon,monthly_avg
2019-05-09,2019,5,191.510,65.730,85.578,7.446,4.385,283.774,91.675,Pre-monsoon,monthly_avg
2019-05-10,2019,5,191.510,79.810,103.761,8.028,4.597,297.906,88.654,Pre-monsoon,monthly_avg
2019-05-11,2019,5,191.510,69.501,92.039,7.750,4.571,287.890,86.918,Pre-monsoon,monthly_avg
2019-05-12,2019,5,191.510,77.693,104.251,11.085,6.176,327.125,80.635,Pre-monsoon,monthly_avg
2019-05-13,2019,5,191.510,79.049,105.405,12.987,6.509,361.762,81.491,Pre-monsoon,monthly_avg
2019-05-14,2019,5,191.510,68.629,92.950,17.876,7.472,441.063,77.024,Pre-monsoon,monthly_avg
2019-05-15,2019,5,191.510,96.516,129.946,20.881,8.399,486.060,67.259,Pre-monsoon,monthly_avg
2019-05-16,2019,5,191.510,84.204,111.437,13.799,6.472,341.720,64.518,Pre-monsoon,monthly_avg
2019-05-17,2019,5,191.510,62.979,84.219,10.979,5.431,280.591,76.913,Pre-monsoon,monthly_avg
2019-05-18,2019,5,191.510,63.403,85.048,9.291,5.125,275.578,79.792,Pre-monsoon,monthly_avg
2019-05-19,2019,5,191.510,93.996,126.411,18.492,7.466,410.319,61.306,Pre-monsoon,monthly_avg
2019-05-20,2019,5,191.510,104.330,142.614,21.898,9.588,624.559,60.243,Pre-monsoon,monthly_avg
2019-05-21,2019,5,191.510,107.417,144.186,22.465,8.037,539.521,75.090,Pre-monsoon,monthly_avg
2019-05-22,2019,5,191.510,69.524,92.583,18.566,6.239,356.584,65.544,Pre-monsoon,monthly_avg
2019-05-23,2019,5,191.510,63.731,85.700,15.322,6.259,327.229,63.326,Pre-monsoon,monthly_avg
2019-05-24,2019,5,191.510,48.645,66.833,13.218,4.922,279.922,55.166,Pre-monsoon,monthly_avg
2019-05-25,2019,5,191.510,42.930,58.901,12.851,5.244,266.662,50.854,Pre-monsoon,monthly_avg
2019-05-26,2019,5,191.510,57.394,77.630,11.481,5.598,276.162,61.473,Pre-monsoon,monthly_avg
2019-05-27,2019,5,191.510,57.418,77.172,14.660,6.085,306.634,55.141,Pre-monsoon,monthly_avg
2019-05-28,2019,5,191.510,69.184,93.360,16.730,6.694,364.766,62.153,Pre-monsoon,monthly_avg
2019-05-29,2019,5,191.510,69.483,94.619,20.170,7.364,433.364,59.260,Pre-monsoon,monthly_avg
2019-05-30,2019,5,191.510,74.675,101.518,16.151,6.403,350.622,62.273,Pre-monsoon,monthly_avg
2019-05-31,2019,5,191.510,62.537,84.925,21.481,6.475,363.681,62.237,Pre-monsoon,monthly_avg
2019-06-01,2019,6,191.240,55.832,75.239,14.774,5.811,327.105,56.664,Monsoon,monthly_avg
2019-06-02,2019,6,191.240,49.114,66.673,17.276,5.341,326.224,52.349,Monsoon,monthly_avg
2019-06-03,2019,6,191.240,45.155,61.061,11.521,4.805,297.935,70.795,Monsoon,monthly_avg
2019-06-04,2019,6,191.240,54.628,73.166,12.669,5.155,313.573,68.692,Monsoon,monthly_avg
2019-06-05,2019,6,191.240,48.706,65.694,12.840,4.678,267.860,55.293,Monsoon,monthly_avg
2019-06-06,2019,6,191.240,46.199,63.233,15.635,5.856,317.748,51.389,Monsoon,monthly_avg
2019-06-07,2019,6,191.240,50.730,69.661,13.807,4.941,286.568,57.326,Monsoon,monthly_avg
2019-06-08,2019,6,191.240,28.640,39.829,12.584,5.184,268.649,55.781,Monsoon,monthly_avg
2019-06-09,2019,6,191.240,36.598,50.226,11.290,4.592,264.967,64.017,Monsoon,monthly_avg
2019-06-10,2019,6,191.240,59.214,80.864,15.449,5.955,338.847,63.256,Monsoon,monthly_avg
2019-06-11,2019,6,191.240,65.688,90.393,22.146,6.904,423.078,59.358,Monsoon,monthly_avg
2019-06-12,2019,6,191.240,72.840,100.608,19.899,7.697,544.993,50.209,Monsoon,monthly_avg
2019-06-13,2019,6,191.240,73.529,100.849,14.996,5.897,412.236,75.313,Monsoon,monthly_avg
2019-06-14,2019,6,191.240,58.233,80.181,13.699,5.942,366.466,68.222,Monsoon,monthly_avg
2019-06-15,2019,6,191.240,50.498,70.695,11.406,4.744,260.050,71.087,Monsoon,monthly_avg
2019-06-16,2019,6,191.240,47.601,67.540,8.514,4.154,221.542,75.974,Monsoon,monthly_avg
2019-06-17,2019,6,191.240,65.961,90.828,11.297,4.958,249.325,67.155,Monsoon,monthly_avg
2019-06-18,2019,6,191.240,92.624,126.452,22.153,7.361,526.556,61.110,Monsoon,monthly_avg
2019-06-19,2019,6,191.240,97.410,130.901,12.852,5.801,440.592,81.003,Monsoon,monthly_avg
2019-06-20,2019,6,191.240,49.894,67.033,12.785,5.432,318.047,64.676,Monsoon,monthly_avg
2019-06-21,2019,6,191.240,44.753,61.219,12.219,4.869,276.471,50.307,Monsoon,monthly_avg
2019-06-22,2019,6,191.240,37.336,51.076,14.757,5.726,261.776,45.238,Monsoon,monthly_avg
2019-06-23,2019,6,191.240,36.096,50.090,16.235,5.701,250.387,44.880,Monsoon,monthly_avg
2019-06-24,2019,6,191.240,34.162,47.580,11.595,4.894,212.556,53.027,Monsoon,monthly_avg
2019-06-25,2019,6,191.240,27.935,39.066,8.992,4.590,188.368,54.274,Monsoon,monthly_avg
2019-06-26,2019,6,191.240,24.038,34.320,8.426,4.044,157.859,41.568,Monsoon,monthly_avg
2019-06-27,2019,6,191.240,24.634,34.192,9.309,4.123,161.748,41.154,Monsoon,monthly_avg
2019-06-28,2019,6,191.240,39.993,54.059,10.226,4.576,199.730,48.779,Monsoon,monthly_avg
2019-06-29,2019,6,191.240,69.533,93.603,17.592,6.512,345.777,54.250,Monsoon,monthly_avg
2019-06-30,2019,6,191.240,52.979,72.714,16.244,5.824,371.970,49.420,Monsoon,monthly_avg
2019-07-01,2019,7,191.320,23.434,33.474,6.316,3.209,184.039,58.847,Monsoon,monthly_avg
2019-07-02,2019,7,191.320,24.440,35.092,6.125,3.171,160.520,59.279,Monsoon,monthly_avg
2019-07-03,2019,7,191.320,39.968,55.514,8.672,4.064,186.148,58.790,Monsoon,monthly_avg
2019-07-04,2019,7,191.320,34.795,47.604,10.330,4.382,231.020,64.078,Monsoon,monthly_avg
2019-07-05,2019,7,191.320,18.190,25.580,7.390,3.538,192.568,62.419,Monsoon,monthly_avg
2019-07-06,2019,7,191.320,20.898,30.584,6.524,3.143,174.028,58.742,Monsoon,monthly_avg
2019-07-07,2019,7,191.320,26.578,37.489,9.833,4.194,213.977,55.230,Monsoon,monthly_avg
2019-07-08,2019,7,191.320,38.854,55.419,9.846,4.325,190.113,50.456,Monsoon,monthly_avg
2019-07-09,2019,7,191.320,31.789,45.639,8.134,3.770,169.661,53.976,Monsoon,monthly_avg
2019-07-10,2019,7,191.320,35.349,50.450,8.608,3.964,172.077,54.737,Monsoon,monthly_avg
2019-07-11,2019,7,191.320,39.431,55.253,8.875,3.988,168.687,51.478,Monsoon,monthly_avg
2019-07-12,2019,7,191.320,31.101,44.469,7.493,3.665,151.179,50.921,Monsoon,monthly_avg
2019-07-13,2019,7,191.320,38.896,55.043,8.801,4.427,189.599,58.272,Monsoon,monthly_avg
2019-07-14,2019,7,191.320,51.343,71.343,9.354,4.760,211.375,64.855,Monsoon,monthly_avg
2019-07-15,2019,7,191.320,39.912,56.164,7.994,4.021,177.552,66.953,Monsoon,monthly_avg
2019-07-16,2019,7,191.320,65.754,91.795,12.845,5.358,221.047,58.635,Monsoon,monthly_avg
2019-07-17,2019,7,191.320,78.034,105.531,19.766,6.780,339.569,45.574,Monsoon,monthly_avg
2019-07-18,2019,7,191.320,62.038,83.676,19.698,6.264,330.401,53.398,Monsoon,monthly_avg
2019-07-19,2019,7,191.320,35.999,49.150,13.415,5.335,214.342,38.299,Monsoon,monthly_avg
2019-07-20,2019,7,191.320,31.147,42.066,11.479,4.670,188.929,44.272,Monsoon,monthly_avg
2019-07-21,2019,7,191.320,34.895,46.964,11.125,4.886,203.192,45.201,Monsoon,monthly_avg
2019-07-22,2019,7,191.320,24.046,32.832,9.455,4.186,167.703,35.207,Monsoon,monthly_avg
2019-07-23,2019,7,191.320,24.684,34.135,9.694,4.232,152.237,33.386,Monsoon,monthly_avg
2019-07-24,2019,7,191.320,21.723,30.471,11.049,4.416,163.266,35.239,Monsoon,monthly_avg
2019-07-25,2019,7,191.320,25.619,35.851,13.088,4.915,191.809,38.488,Monsoon,monthly_avg
2019-07-26,2019,7,191.320,20.281,28.788,8.828,3.746,180.441,43.363,Monsoon,monthly_avg
2019-07-27,2019,7,191.320,17.393,25.226,5.962,2.905,148.351,49.571,Monsoon,monthly_avg
2019-07-28,2019,7,191.320,26.760,38.149,6.377,3.147,146.005,46.436,Monsoon,monthly_avg
2019-07-29,2019,7,191.320,27.202,38.460,8.276,3.673,168.792,47.175,Monsoon,monthly_avg
2019-07-30,2019,7,191.320,32.971,46.748,8.681,3.806,177.975,51.085,Monsoon,monthly_avg
2019-07-31,2019,7,191.320,30.277,42.168,10.694,4.348,194.652,46.792,Monsoon,monthly_avg
2019-08-01,2019,8,191.290,30.366,42.324,12.778,4.868,221.807,44.735,Monsoon,monthly_avg
2019-08-02,2019,8,191.290,29.157,40.959,11.513,4.603,210.467,44.083,Monsoon,monthly_avg
2019-08-03,2019,8,191.290,27.302,38.843,13.189,4.872,222.808,40.444,Monsoon,monthly_avg
2019-08-04,2019,8,191.290,32.104,45.629,16.806,5.449,268.683,42.358,Monsoon,monthly_avg
2019-08-05,2019,8,191.290,50.789,71.818,21.765,6.569,397.436,41.625,Monsoon,monthly_avg
2019-08-06,2019,8,191.290,32.352,45.696,10.591,4.208,249.019,51.028,Monsoon,monthly_avg
2019-08-07,2019,8,191.290,16.006,24.936,4.755,2.503,147.075,52.859,Monsoon,monthly_avg
2019-08-08,2019,8,191.290,26.658,40.352,7.901,3.509,165.800,45.175,Monsoon,monthly_avg
2019-08-09,2019,8,191.290,32.462,46.566,11.635,4.848,210.927,49.116,Monsoon,monthly_avg
2019-08-10,2019,8,191.290,57.873,80.615,21.189,7.259,377.553,41.843,Monsoon,monthly_avg
2019-08-11,2019,8,191.290,68.532,94.691,16.741,6.500,387.450,56.741,Monsoon,monthly_avg
2019-08-12,2019,8,191.290,41.579,57.170,12.500,5.134,281.584,43.092,Monsoon,monthly_avg
2019-08-13,2019,8,191.290,38.327,53.501,8.205,3.398,189.781,48.818,Monsoon,monthly_avg
2019-08-14,2019,8,191.290,50.960,71.187,9.744,4.141,196.909,49.899,Monsoon,monthly_avg
2019-08-15,2019,8,191.290,60.894,82.830,12.869,4.855,227.114,40.564,Monsoon,monthly_avg
2019-08-16,2019,8,191.290,50.734,69.659,13.901,4.600,242.069,49.455,Monsoon,monthly_avg
2019-08-17,2019,8,191.290,42.055,58.063,10.990,4.513,227.434,49.816,Monsoon,monthly_avg
2019-08-18,2019,8,191.290,29.976,41.541,10.398,4.487,202.438,42.008,Monsoon,monthly_avg
2019-08-19,2019,8,191.290,51.695,70.540,14.465,5.721,255.747,33.120,Monsoon,monthly_avg
2019-08-20,2019,8,191.290,49.204,67.082,16.437,6.216,288.983,37.776,Monsoon,monthly_avg
2019-08-21,2019,8,191.290,57.659,78.874,21.579,7.613,398.002,39.794,Monsoon,monthly_avg
2019-08-22,2019,8,191.290,54.941,74.717,12.071,5.171,327.473,56.904,Monsoon,monthly_avg
2019-08-23,2019,8,191.290,38.046,52.506,17.125,6.266,305.119,32.141,Monsoon,monthly_avg
2019-08-24,2019,8,191.290,42.373,58.390,14.292,5.369,296.990,44.463,Monsoon,monthly_avg
2019-08-25,2019,8,191.290,49.509,68.140,13.955,5.553,279.249,49.944,Monsoon,monthly_avg
2019-08-26,2019,8,191.290,34.919,48.484,12.934,5.631,283.302,55.090,Monsoon,monthly_avg
2019-08-27,2019,8,191.290,39.711,55.144,15.359,6.156,301.365,48.869,Monsoon,monthly_avg
2019-08-28,2019,8,191.290,40.743,56.981,20.356,6.503,332.224,38.964,Monsoon,monthly_avg
2019-08-29,2019,8,191.290,53.776,75.020,19.257,7.657,384.828,41.826,Monsoon,monthly_avg
2019-08-30,2019,8,191.290,53.954,75.541,22.158,8.241,442.079,39.395,Monsoon,monthly_avg
2019-08-31,2019,8,191.290,63.043,88.005,25.019,8.490,494.060,39.741,Monsoon,monthly_avg
2019-09-01,2019,9,191.220,73.436,102.399,15.390,7.158,504.479,65.687,Monsoon,monthly_avg
2019-09-02,2019,9,191.220,39.745,55.709,19.145,7.453,384.218,35.854,Monsoon,monthly_avg
2019-09-03,2019,9,191.220,34.037,48.092,16.708,6.470,342.736,39.274,Monsoon,monthly_avg
2019-09-04,2019,9,191.220,34.040,48.589,11.901,5.464,260.112,46.118,Monsoon,monthly_avg
2019-09-05,2019,9,191.220,29.694,42.704,11.377,5.417,234.651,43.523,Monsoon,monthly_avg
2019-09-06,2019,9,191.220,22.768,32.948,8.450,4.473,204.057,47.434,Monsoon,monthly_avg
2019-09-07,2019,9,191.220,23.848,34.951,7.874,4.336,194.669,46.848,Monsoon,monthly_avg
2019-09-08,2019,9,191.220,30.257,44.202,9.497,4.630,208.163,48.046,Monsoon,monthly_avg
2019-09-09,2019,9,191.220,30.957,44.428,12.275,5.468,235.546,48.669,Monsoon,monthly_avg
2019-09-10,2019,9,191.220,37.566,53.394,14.195,6.391,284.908,48.978,Monsoon,monthly_avg
2019-09-11,2019,9,191.220,28.646,41.122,8.961,4.315,224.123,51.190,Monsoon,monthly_avg
2019-09-12,2019,9,191.220,29.117,41.835,8.975,4.298,204.450,47.153,Monsoon,monthly_avg
2019-09-13,2019,9,191.220,35.758,50.533,11.281,5.541,228.525,40.027,Monsoon,monthly_avg
2019-09-14,2019,9,191.220,50.601,71.046,16.283,7.144,294.811,37.331,Monsoon,monthly_avg
2019-09-15,2019,9,191.220,51.012,71.446,19.379,8.315,391.478,45.255,Monsoon,monthly_avg
2019-09-16,2019,9,191.220,61.276,85.948,21.719,8.869,462.779,32.834,Monsoon,monthly_avg
2019-09-17,2019,9,191.220,73.999,104.115,18.358,10.567,634.932,30.801,Monsoon,monthly_avg
2019-09-18,2019,9,191.220,83.423,117.572,21.283,11.030,740.930,49.114,Monsoon,monthly_avg
2019-09-19,2019,9,191.220,81.127,114.459,24.436,10.353,629.536,61.897,Monsoon,monthly_avg
2019-09-20,2019,9,191.220,79.327,112.072,25.635,12.205,747.964,54.602,Monsoon,monthly_avg
2019-09-21,2019,9,191.220,79.809,112.780,21.634,10.987,835.204,68.148,Monsoon,monthly_avg
2019-09-22,2019,9,191.220,63.546,89.789,24.014,10.132,658.587,58.181,Monsoon,monthly_avg
2019-09-23,2019,9,191.220,58.293,82.366,24.231,8.679,581.658,55.656,Monsoon,monthly_avg
2019-09-24,2019,9,191.220,50.432,71.177,16.939,7.509,507.819,45.067,Monsoon,monthly_avg
2019-09-25,2019,9,191.220,50.102,70.690,19.709,8.423,586.624,42.436,Monsoon,monthly_avg
2019-09-26,2019,9,191.220,70.420,99.395,20.883,9.685,671.436,59.137,Monsoon,monthly_avg
2019-09-27,2019,9,191.220,88.437,124.925,21.068,10.618,684.844,53.920,Monsoon,monthly_avg
2019-09-28,2019,9,191.220,91.115,128.671,24.705,12.867,865.366,35.687,Monsoon,monthly_avg
2019-09-29,2019,9,191.220,82.858,116.988,23.924,11.780,825.031,31.616,Monsoon,monthly_avg
2019-09-30,2019,9,191.220,46.687,65.914,19.433,8.050,500.811,46.497,Monsoon,monthly_avg
2019-10-01,2019,10,191.410,43.774,61.770,14.188,7.265,472.560,56.437,Post-monsoon,monthly_avg
2019-10-02,2019,10,191.410,74.029,104.504,21.637,11.134,735.604,62.701,Post-monsoon,monthly_avg
2019-10-03,2019,10,191.410,85.606,120.824,26.180,12.933,854.566,61.611,Post-monsoon,monthly_avg
2019-10-04,2019,10,191.410,99.624,140.608,24.685,13.496,911.092,57.437,Post-monsoon,monthly_avg
2019-10-05,2019,10,191.410,107.183,151.285,28.436,14.974,989.287,50.923,Post-monsoon,monthly_avg
2019-10-06,2019,10,191.410,96.002,135.512,19.761,11.556,873.413,67.640,Post-monsoon,monthly_avg
2019-10-07,2019,10,191.410,111.447,157.327,21.704,15.792,1070.868,48.221,Post-monsoon,monthly_avg
2019-10-08,2019,10,191.410,106.294,150.109,22.143,15.158,1095.162,46.364,Post-monsoon,monthly_avg
2019-10-09,2019,10,191.410,94.451,133.443,24.896,13.819,1010.547,55.391,Post-monsoon,monthly_avg
2019-10-10,2019,10,191.410,59.355,83.846,18.615,9.837,541.216,36.827,Post-monsoon,monthly_avg
2019-10-11,2019,10,191.410,74.665,105.485,25.017,13.968,680.929,40.292,Post-monsoon,monthly_avg
2019-10-12,2019,10,191.410,121.485,171.559,24.775,17.706,1189.521,49.704,Post-monsoon,monthly_avg
2019-10-13,2019,10,191.410,97.431,137.658,24.030,15.231,1201.246,82.454,Post-monsoon,monthly_avg
2019-10-14,2019,10,191.410,100.448,141.859,30.670,16.338,1132.164,72.685,Post-monsoon,monthly_avg
2019-10-15,2019,10,191.410,118.044,166.759,30.171,17.038,1303.862,74.580,Post-monsoon,monthly_avg
2019-10-16,2019,10,191.410,111.437,157.408,40.396,18.281,1220.311,82.014,Post-monsoon,monthly_avg
2019-10-17,2019,10,191.410,109.709,155.022,29.368,17.728,1251.903,75.872,Post-monsoon,monthly_avg
2019-10-18,2019,10,191.410,115.409,163.043,23.665,17.430,1375.287,74.356,Post-monsoon,monthly_avg
2019-10-19,2019,10,191.410,93.361,131.895,20.277,14.267,1044.525,87.177,Post-monsoon,monthly_avg
2019-10-20,2019,10,191.410,107.940,152.404,17.685,13.984,952.697,93.626,Post-monsoon,monthly_avg
2019-10-21,2019,10,191.410,117.789,166.344,22.995,16.432,1022.018,86.130,Post-monsoon,monthly_avg
2019-10-22,2019,10,191.410,166.847,235.513,31.799,19.343,1224.037,66.403,Post-monsoon,monthly_avg
2019-10-23,2019,10,191.410,116.611,164.381,14.228,15.412,1086.750,88.262,Post-monsoon,monthly_avg
2019-10-24,2019,10,191.410,86.630,121.803,17.819,11.230,675.432,51.378,Post-monsoon,monthly_avg
2019-10-25,2019,10,191.410,70.043,98.890,15.888,10.301,647.760,48.060,Post-monsoon,monthly_avg
2019-10-26,2019,10,191.410,87.838,124.137,24.511,15.860,796.253,32.506,Post-monsoon,monthly_avg
2019-10-27,2019,10,191.410,89.087,125.829,25.185,15.961,862.126,55.238,Post-monsoon,monthly_avg
2019-10-28,2019,10,191.410,91.174,128.765,26.452,17.155,878.907,58.500,Post-monsoon,monthly_avg
2019-10-29,2019,10,191.410,124.206,175.464,28.089,21.751,1208.474,56.489,Post-monsoon,monthly_avg
2019-10-30,2019,10,191.410,144.915,204.708,34.993,24.375,1538.890,58.327,Post-monsoon,monthly_avg
2019-10-31,2019,10,191.410,140.241,198.063,38.213,23.265,1502.625,57.061,Post-monsoon,monthly_avg
2019-11-01,2019,11,191.370,156.938,221.634,34.785,24.881,1563.866,62.078,Post-monsoon,monthly_avg
2019-11-02,2019,11,191.370,128.800,181.950,33.315,23.481,1435.154,63.245,Post-monsoon,monthly_avg
2019-11-03,2019,11,191.370,164.419,232.227,25.819,27.552,1736.402,56.837,Post-monsoon,monthly_avg
2019-11-04,2019,11,191.370,143.458,202.672,37.054,23.556,1459.068,66.924,Post-monsoon,monthly_avg
2019-11-05,2019,11,191.370,177.904,251.034,22.955,31.322,1920.197,64.312,Post-monsoon,monthly_avg
2019-11-06,2019,11,191.370,183.178,258.301,38.090,26.169,1907.569,66.613,Post-monsoon,monthly_avg
2019-11-07,2019,11,191.370,147.768,208.465,28.088,27.216,1597.402,58.245,Post-monsoon,monthly_avg
2019-11-08,2019,11,191.370,116.581,164.639,25.168,19.403,1265.661,50.847,Post-monsoon,monthly_avg
2019-11-09,2019,11,191.370,48.354,68.424,11.586,8.925,499.600,49.856,Post-monsoon,monthly_avg
2019-11-10,2019,11,191.370,50.531,71.446,12.913,10.351,546.165,49.512,Post-monsoon,monthly_avg
2019-11-11,2019,11,191.370,102.801,145.136,22.378,23.563,1059.626,38.775,Post-monsoon,monthly_avg
2019-11-12,2019,11,191.370,164.078,231.722,48.112,30.410,1659.178,49.307,Post-monsoon,monthly_avg
2019-11-13,2019,11,191.370,149.868,211.639,35.999,29.845,1654.444,58.865,Post-monsoon,monthly_avg
2019-11-14,2019,11,191.370,157.193,221.942,30.403,33.267,1745.072,51.808,Post-monsoon,monthly_avg
2019-11-15,2019,11,191.370,182.312,257.508,36.600,35.473,1954.360,60.390,Post-monsoon,monthly_avg
2019-11-16,2019,11,191.370,208.955,295.079,35.521,36.980,2222.906,54.132,Post-monsoon,monthly_avg
2019-11-17,2019,11,191.370,237.673,335.415,35.804,38.045,2407.594,63.211,Post-monsoon,monthly_avg
2019-11-18,2019,11,191.370,267.247,377.008,32.972,41.714,2817.879,64.619,Post-monsoon,monthly_avg
2019-11-19,2019,11,191.370,232.637,328.323,40.917,39.877,2542.955,66.085,Post-monsoon,monthly_avg
2019-11-20,2019,11,191.370,248.291,350.512,34.236,38.768,2400.072,58.495,Post-monsoon,monthly_avg
2019-11-21,2019,11,191.370,222.431,314.038,34.737,39.351,2690.833,62.195,Post-monsoon,monthly_avg
2019-11-22,2019,11,191.370,209.408,295.719,35.675,38.862,2734.068,62.456,Post-monsoon,monthly_avg
2019-11-23,2019,11,191.370,218.921,309.129,43.169,32.760,2456.536,61.290,Post-monsoon,monthly_avg
2019-11-24,2019,11,191.370,209.104,295.208,33.936,36.976,2605.081,61.136,Post-monsoon,monthly_avg
2019-11-25,2019,11,191.370,223.109,315.073,37.336,38.522,2905.737,62.519,Post-monsoon,monthly_avg
2019-11-26,2019,11,191.370,209.660,296.136,45.608,34.872,2760.253,69.218,Post-monsoon,monthly_avg
2019-11-27,2019,11,191.370,183.094,258.571,51.151,34.360,2432.794,64.924,Post-monsoon,monthly_avg
2019-11-28,2019,11,191.370,186.915,263.981,43.162,33.678,2286.974,61.894,Post-monsoon,monthly_avg
2019-11-29,2019,11,191.370,197.111,278.416,44.499,33.873,2411.384,60.168,Post-monsoon,monthly_avg
2019-11-30,2019,11,191.370,197.813,279.289,34.363,29.977,2433.705,74.715,Post-monsoon,monthly_avg
2019-12-01,2019,12,244.090,215.047,303.573,46.361,33.650,2187.862,63.336,Winter,monthly_avg
2019-12-02,2019,12,244.090,211.965,299.327,48.682,34.410,2186.843,55.260,Winter,monthly_avg
2019-12-03,2019,12,244.090,235.820,333.065,25.768,35.644,2546.142,54.942,Winter,monthly_avg
2019-12-04,2019,12,244.090,162.182,229.123,37.523,26.224,1865.327,58.781,Winter,monthly_avg
2019-12-05,2019,12,244.090,139.783,197.397,33.546,26.049,1357.463,42.035,Winter,monthly_avg
2019-12-06,2019,12,244.090,173.043,244.399,30.027,30.397,1700.535,40.670,Winter,monthly_avg
2019-12-07,2019,12,244.090,191.304,270.093,25.620,32.598,1960.169,44.842,Winter,monthly_avg
2019-12-08,2019,12,244.090,216.882,306.300,37.298,35.031,2281.989,50.644,Winter,monthly_avg
2019-12-09,2019,12,244.090,262.059,370.199,37.164,37.372,2763.522,53.980,Winter,monthly_avg
2019-12-10,2019,12,244.090,226.630,320.211,35.077,34.831,2579.805,51.516,Winter,monthly_avg
2019-12-11,2019,12,244.090,271.220,383.168,32.256,34.841,2761.482,48.130,Winter,monthly_avg
2019-12-12,2019,12,244.090,262.851,371.396,53.952,32.304,2543.634,55.127,Winter,monthly_avg
2019-12-13,2019,12,244.090,247.227,349.194,51.406,32.844,2720.588,51.032,Winter,monthly_avg
2019-12-14,2019,12,244.090,221.487,312.891,48.723,30.839,2524.210,62.344,Winter,monthly_avg
2019-12-15,2019,12,244.090,160.715,227.074,23.888,21.402,1533.869,73.296,Winter,monthly_avg
2019-12-16,2019,12,244.090,141.552,199.856,26.828,21.013,1217.788,55.862,Winter,monthly_avg
2019-12-17,2019,12,244.090,184.546,260.663,27.468,22.794,1449.381,69.042,Winter,monthly_avg
2019-12-18,2019,12,244.090,204.447,288.799,22.670,18.580,1403.765,82.565,Winter,monthly_avg
2019-12-19,2019,12,244.090,162.117,228.911,17.514,15.906,1454.193,71.003,Winter,monthly_avg
2019-12-20,2019,12,244.090,193.192,272.792,37.958,21.270,1774.351,60.845,Winter,monthly_avg
2019-12-21,2019,12,244.090,159.020,224.615,32.759,17.386,1681.590,60.665,Winter,monthly_avg
